X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2953200359729,45.0430063652974,0048XX EMERSON AVE N,MP2018186759        ,4     ,2018/06/06 00:00:00+00,2257,2018/06/06 00:00:00+00,2018/06/06 22:57:00+00,2200,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/07 00:00:00+00,10876,-93.29532,45.043,-10385587.5198,5628294.5011,Lind - Bohanon,2018/10/18 00:00:00+00,2022/03/17 09:10:30+00,69
-93.2962170549881,45.0131468794446,0013XX LOWRY AVE N,MP2018186786        ,4     ,2018/06/06 00:00:00+00,2233,2018/06/06 00:00:00+00,2018/06/06 22:33:00+00,2220,THEFT   ,OTHER THEFT                   ,07 ,2018/06/07 00:00:00+00,10383,-93.29621,45.01314,-10385687.3755,5623591.4308,Jordan,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,70
-93.2485941871307,44.9582373883947,0024XX 18TH AVE S,MP2018186833        ,3     ,2018/06/07 00:00:00+00,429,2018/06/06 00:00:00+00,2018/06/07 04:29:00+00,1730,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/07 00:00:00+00,18172,-93.24859,44.95823,-10380386.0221,5614949.2121,East Phillips,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,71
-93.2644644654387,44.9395662538947,0007XX 35TH ST E,MP2018186960        ,3     ,2018/06/07 00:00:00+00,226,2018/06/07 00:00:00+00,2018/06/07 02:26:00+00,31,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/07 00:00:00+00,19595,-93.26446,44.93956,-10382152.6934,5612012.442,Powderhorn Park,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,72
-93.2743168703697,44.9744994190305,0009XX NICOLLET MALL,MP2018186978        ,1     ,2018/06/07 00:00:00+00,54,2018/06/07 00:00:00+00,2018/06/07 00:54:00+00,54,THEFT   ,OTHER THEFT                   ,07 ,2018/06/07 00:00:00+00,19563,-93.27431,44.97449,-10383249.4581,5617507.8346,Downtown West,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,73
-93.2781054989108,44.8949327985911,0059XX NICOLLET AVE,MP2018187082        ,5     ,2018/06/07 00:00:00+00,441,2018/06/07 00:00:00+00,2018/06/07 04:41:00+00,400,SHOPLF  ,SHOPLIFTING                   ,07 ,2018/06/08 00:00:00+00,13304,-93.2781,44.89493,-10383671.2063,5604995.9438,Windom,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,74
-93.2800854891032,44.9663784205347,0001XX OAK GROVE ST,MP2018187208        ,1     ,2018/06/07 00:00:00+00,809,2018/06/07 00:00:00+00,2018/06/07 08:09:00+00,610,THEFT   ,OTHER THEFT                   ,07 ,2018/06/07 00:00:00+00,15056,-93.28008,44.96637,-10383891.6178,5616230.0087,Loring Park,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,75
-93.2036006243296,44.9442318046871,0032XX EDMUND BLVD,MP2018187255        ,3     ,2018/06/07 00:00:00+00,1202,2018/06/06 00:00:00+00,2018/06/07 12:02:00+00,2300,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/07 00:00:00+00,22036,-93.2036,44.94423,-10375377.3616,5612746.1938,Cooper,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,76
-93.280023805386,44.8956077144181,0001XX 59TH ST W,MP2018187269        ,5     ,2018/06/07 00:00:00+00,1050,2018/06/06 00:00:00+00,2018/06/07 10:50:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/08 00:00:00+00,12858,-93.28002,44.8956,-10383884.7512,5605102.0018,Windom,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,77
-93.2473508010982,45.0115231024913,0023XX CENTRAL AVE NE,MP2018187292        ,2     ,2018/06/07 00:00:00+00,1140,2018/06/07 00:00:00+00,2018/06/07 11:40:00+00,1100,THEFT   ,OTHER THEFT                   ,07 ,2018/06/07 00:00:00+00,19574,-93.24735,45.01152,-10380247.609,5623335.7453,Windom Park,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,78
-93.2688374947846,44.933253632566,0038XX 5TH AVE S,MP2018187364        ,3     ,2018/06/07 00:00:00+00,1337,2018/06/07 00:00:00+00,2018/06/07 13:37:00+00,1337,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2018/06/08 00:00:00+00,11659,-93.26883,44.93325,-10382639.4968,5611019.7501,Bryant,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,79
-93.3044663929383,44.9905975080145,0012XX MORGAN AVE N,MP2018187383        ,4     ,2018/06/07 00:00:00+00,1148,2018/06/06 00:00:00+00,2018/06/07 11:48:00+00,1148,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018/06/07 00:00:00+00,20300,-93.30446,44.99059,-10386605.6876,5620041.3777,Near - North,2018/06/07 00:00:00+00,2022/03/17 09:10:30+00,80
-93.2788292176363,44.9773362659962,0004XX 10TH ST N,MP2018187532        ,1     ,2018/06/07 00:00:00+00,1353,2018/06/06 00:00:00+00,2018/06/07 13:53:00+00,2200,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2018/06/08 00:00:00+00,,-93.27882,44.97733,-10383751.7703,5617954.2505,Downtown West,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,81
-93.2061130639572,44.9164217859239,0049XX 46TH AVE S,MP2018187540        ,3     ,2018/06/07 00:00:00+00,1407,2018/06/05 00:00:00+00,2018/06/07 14:07:00+00,1100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/08 00:00:00+00,,-93.20611,44.91642,-10375657.0451,5608373.3896,Hiawatha,2018/06/08 00:00:00+00,2022/03/26 07:00:58+00,82
-93.3052070206524,45.0132250557967,0020XX LOWRY AVE N,MP2018187551        ,4     ,2018/06/07 00:00:00+00,1459,2018/06/07 00:00:00+00,2018/06/07 14:59:00+00,1430,THEFT   ,OTHER THEFT                   ,07 ,2018/06/09 00:00:00+00,10486,-93.3052,45.01322,-10386688.1339,5623603.7409,Jordan,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,83
-93.2613477264245,44.943952540462,0032XX ELLIOT AVE,MP2018187570        ,3     ,2018/06/07 00:00:00+00,1536,2018/06/07 00:00:00+00,2018/06/07 15:36:00+00,1435,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/08 00:00:00+00,11222,-93.26134,44.94395,-10381805.7396,5612702.2722,Powderhorn Park,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,84
-93.3044663929383,44.9905975080145,0012XX MORGAN AVE N,MP2018187616        ,4     ,2018/06/07 00:00:00+00,1845,2018/06/06 00:00:00+00,2018/06/07 18:45:00+00,900,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,20300,-93.30446,44.99059,-10386605.6876,5620041.3777,Near - North,2018/06/11 00:00:00+00,2022/03/17 09:10:30+00,85
-93.2612622669966,44.9368543117796,0036XX ELLIOT AVE,MP2018187619        ,3     ,2018/06/07 00:00:00+00,1556,2018/06/07 00:00:00+00,2018/06/07 15:56:00+00,1530,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/08 00:00:00+00,12077,-93.26126,44.93685,-10381796.2263,5611585.9619,Powderhorn Park,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,86
-93.2162729208874,44.9224443032982,0044XX MINNEHAHA AVE,MP2018187641        ,3     ,2018/06/07 00:00:00+00,1625,2018/06/07 00:00:00+00,2018/06/07 16:25:00+00,1625,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/06/08 00:00:00+00,12135,-93.21627,44.92244,-10376788.0352,5609320.1813,Hiawatha,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,87
-93.2447961325673,44.9278256461545,0041XX 19TH AVE S,MP2018187801        ,3     ,2018/06/08 00:00:00+00,247,2018/06/06 00:00:00+00,2018/06/08 02:47:00+00,2000,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,12590,-93.24479,44.92782,-10379963.2246,5610166.2588,Standish,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,88
-93.3044394560562,45.0046759737516,0024XX MORGAN AVE N,MP2018187810        ,4     ,2018/06/07 00:00:00+00,1849,2018/06/07 00:00:00+00,2018/06/07 18:49:00+00,1730,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/07 00:00:00+00,,-93.30443,45.00467,-10386602.689,5622257.6526,Jordan,2018/10/12 00:00:00+00,2022/03/17 09:10:30+00,89
-93.3044494264576,45.017727358841,0034XX MORGAN AVE N,MP2018187820        ,4     ,2018/06/07 00:00:00+00,1854,2018/06/07 00:00:00+00,2018/06/07 18:54:00+00,1805,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/06/10 00:00:00+00,19936,-93.30444,45.01772,-10386603.7989,5624312.7279,Folwell,2018/06/10 00:00:00+00,2022/03/17 09:10:30+00,90
-93.233107090597,44.9781337743009,0016XX UNIVERSITY AVE SE,MP2018187887        ,2     ,2018/06/07 00:00:00+00,2105,2018/06/06 00:00:00+00,2018/06/07 21:05:00+00,2330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/08 00:00:00+00,16894,-93.2331,44.97813,-10378662.0064,5618079.7531,University of Minnesota,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,91
-93.2779140993648,44.9386346330107,0035XX NICOLLET AVE,MP2018187963        ,5     ,2018/06/07 00:00:00+00,2100,2018/06/07 00:00:00+00,2018/06/07 21:00:00+00,2010,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,15412,-93.27791,44.93863,-10383649.8998,5611865.933,Lyndale,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,92
-93.2589289613181,44.9688545343009,0010XX 14TH ST E,MP2018188006        ,1     ,2018/06/06 00:00:00+00,1426,2018/06/05 00:00:00+00,2018/06/06 14:26:00+00,2000,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,20572,-93.25892,44.96885,-10381536.4839,5616619.602,Elliot Park,2018/06/25 00:00:00+00,2022/03/17 09:10:30+00,93
-93.2048108786978,44.9138694073354,0051XX MINNEHAHA AVE S,MP2018188016        ,3     ,2018/06/07 00:00:00+00,1316,2018/06/07 00:00:00+00,2018/06/07 13:16:00+00,1200,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,23199,-93.20481,44.91386,-10375512.0865,5607972.1636,Hiawatha,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,94
-93.2511519243066,44.974471730199,0012XX WASHINGTON AVE S,MP2018188179        ,1     ,2018/06/07 00:00:00+00,2347,2018/06/07 00:00:00+00,2018/06/07 23:47:00+00,2250,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,19227,-93.25115,44.97447,-10380670.7481,5617503.4775,Downtown East,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,95
-93.3160465833507,45.0268131794351,0039XX VINCENT AVE N,MP2018188189        ,UI    ,2018/06/07 00:00:00+00,2350,2018/06/07 00:00:00+00,2018/06/07 23:50:00+00,2230,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,05,2018/06/14 00:00:00+00,18779,-93.31604,45.02681,-10387894.7885,5625743.6607,,2018/10/12 00:00:00+00,2022/03/17 09:10:30+00,96
-93.2524707643314,44.9528461458003,0027XX BLOOMINGTON AVE,MP2018188257        ,3     ,2018/06/08 00:00:00+00,25,2018/06/07 00:00:00+00,2018/06/08 00:25:00+00,2300,THEFT   ,OTHER THEFT                   ,07 ,2018/06/09 00:00:00+00,16443,-93.25247,44.95284,-10380817.5607,5614101.1291,Midtown Phillips,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,97
-93.2654134268403,44.9934173163587,0006XX MARSHALL ST NE,MP2018188279        ,2     ,2018/06/08 00:00:00+00,124,2018/06/07 00:00:00+00,2018/06/08 01:24:00+00,2300,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/06/08 00:00:00+00,,-93.26541,44.99341,-10382258.3313,5620485.2369,St. Anthony West,2018/08/24 00:00:00+00,2022/03/26 07:00:58+00,98
-93.2742956710273,44.9807814418241,0001XX 5TH ST N,MP2018188400        ,1     ,2018/06/08 00:00:00+00,351,2018/06/08 00:00:00+00,2018/06/08 03:51:00+00,200,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,17874,-93.27429,44.98078,-10383247.0982,5618496.4248,Downtown West,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,99
-93.3019668019142,44.988301378206,0010XX KNOX AVE N,MP2018188416        ,4     ,2018/06/08 00:00:00+00,448,2018/06/08 00:00:00+00,2018/06/08 04:48:00+00,100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/17 00:00:00+00,,-93.30196,44.9883,-10386327.4344,5619679.9656,Near - North,2018/06/17 00:00:00+00,2022/03/26 07:00:58+00,100
-93.2473373739796,45.014065871118,0025XX CENTRAL AVE NE,MP2018188431        ,2     ,2018/06/08 00:00:00+00,614,2018/06/08 00:00:00+00,2018/06/08 06:14:00+00,415,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/06/08 00:00:00+00,20470,-93.24733,45.01406,-10380246.1143,5623736.1416,Audubon Park,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,101
-93.2333153452327,45.0086819887314,0019XX GARFIELD ST NE,MP2018188462        ,2     ,2018/06/08 00:00:00+00,630,2018/06/07 00:00:00+00,2018/06/08 06:30:00+00,2330,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,20341,-93.23331,45.00868,-10378685.1892,5622888.3912,Windom Park,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,102
-93.2783992902295,44.9838145992658,0004XX 5TH ST N,MP2018188467        ,1     ,2018/06/08 00:00:00+00,718,2018/06/06 00:00:00+00,2018/06/08 07:18:00+00,2200,ASLT3   ,ASLT-SGNFCNT BDLY HM          ,05 ,2018/06/09 00:00:00+00,25935,-93.27839,44.98381,-10383703.911,5618973.7859,North Loop,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,103
-93.2549142986852,44.9910075172269,0002XX 5TH ST NE,MP2018188472        ,2     ,2018/06/08 00:00:00+00,800,2018/06/06 00:00:00+00,2018/06/08 08:00:00+00,2200,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,15540,-93.25491,44.991,-10381089.5737,5620105.9149,Nicollet Island - East Bank,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,104
-93.2831351500169,44.9223161018993,0044XX PLEASANT AVE,MP2018188474        ,5     ,2018/06/08 00:00:00+00,936,2018/06/08 00:00:00+00,2018/06/08 09:36:00+00,0,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/09 00:00:00+00,12606,-93.28313,44.92231,-10384231.1045,5609300.0259,King Field,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,105
-93.3127072930131,45.0114426362653,0025XX 30TH AVE N,MP2018188491        ,4     ,2018/06/11 00:00:00+00,1045,2018/06/07 00:00:00+00,2018/06/11 10:45:00+00,1930,THEFT   ,OTHER THEFT                   ,07 ,2018/06/11 00:00:00+00,,-93.3127,45.01144,-10387523.0604,5623323.075,Jordan,2018/06/11 00:00:00+00,2022/03/26 07:00:58+00,106
-93.2341253112086,44.9837070667359,0013XX 7TH ST SE,MP201818852         ,2     ,2018/07/02 00:00:00+00,1444,2018/07/02 00:00:00+00,2018/07/02 14:44:00+00,300,THEFT   ,OTHER THEFT                   ,07 ,2018/07/03 00:00:00+00,18007,-93.23412,44.9837,-10378775.3542,5618956.8619,Como,2018/07/03 00:00:00+00,2022/03/17 09:10:30+00,107
-93.2714387589292,44.9296294270251,0040XX CLINTON AVE,MP2018188531        ,3     ,2018/06/08 00:00:00+00,1251,2018/06/07 00:00:00+00,2018/06/08 12:51:00+00,2200,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,11670,-93.27143,44.92962,-10382929.0682,5610449.8746,Bryant,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,108
-93.2693931081777,44.9802809108256,0003XX NICOLLET MALL,MP2018188541        ,1     ,2018/06/08 00:00:00+00,855,2018/06/06 00:00:00+00,2018/06/08 08:55:00+00,1700,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,21735,-93.26939,44.98028,-10382701.3474,5618417.6532,Downtown West,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,109
-93.2957838550187,45.0324329567799,0042XX FREMONT AVE N,MP2018188554        ,4     ,2018/06/08 00:00:00+00,1220,2018/06/07 00:00:00+00,2018/06/08 12:20:00+00,2000,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,14859,-93.29578,45.03243,-10385639.1519,5626628.8374,Webber - Camden,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,110
-93.2485984074159,44.9115580202987,0050XX 18TH AVE S,MP2018188566        ,3     ,2018/06/08 00:00:00+00,1042,2018/06/07 00:00:00+00,2018/06/08 10:42:00+00,2230,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,12740,-93.24859,44.91155,-10380386.4919,5607608.8361,Hale,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,111
-93.2956277925011,45.0230795920781,0037XX FREMONT AVE N,MP2018188567        ,4     ,2018/06/08 00:00:00+00,1003,2018/06/08 00:00:00+00,2018/06/08 10:03:00+00,1000,THEFT   ,OTHER THEFT                   ,07 ,2018/06/12 00:00:00+00,10009,-93.29562,45.02307,-10385621.7791,5625155.6277,Folwell,2018/06/14 00:00:00+00,2022/03/17 09:10:30+00,112
-93.252452915705,44.9421368225388,0033XX BLOOMINGTON AVE,MP2018188568        ,3     ,2018/06/08 00:00:00+00,1349,2018/06/07 00:00:00+00,2018/06/08 13:49:00+00,2100,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,11595,-93.25245,44.94213,-10380815.5738,5612416.7083,Powderhorn Park,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,113
-93.2557669768579,44.9679312023326,0008XX 13TH AVE S,MP2018188575        ,1     ,2018/06/08 00:00:00+00,1132,2018/06/08 00:00:00+00,2018/06/08 11:32:00+00,943,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/08 00:00:00+00,,-93.25576,44.96793,-10381184.4934,5616474.3224,Elliot Park,2018/08/28 00:00:00+00,2022/03/26 07:00:58+00,114
-93.2511320571657,44.9332082585527,0038XX 16TH AVE S,MP2018188606        ,3     ,2018/06/08 00:00:00+00,1403,2018/06/07 00:00:00+00,2018/06/08 14:03:00+00,2230,CSCR    ,CSC - RAPE                    ,03 ,2018/06/08 00:00:00+00,12319,-93.25113,44.9332,-10380668.5365,5611012.6152,Bancroft,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,115
-93.2794854010187,44.9726451446305,0012XX YALE PL,MP2018188630        ,1     ,2018/06/08 00:00:00+00,1130,2018/06/05 00:00:00+00,2018/06/08 11:30:00+00,2000,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/06/08 00:00:00+00,16709,-93.27948,44.97264,-10383824.8163,5617216.0516,Loring Park,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,116
-93.2805228689336,44.9483471181443,0001XX LAKE ST W,MP2018188639        ,5     ,2018/06/08 00:00:00+00,1100,2018/06/07 00:00:00+00,2018/06/08 11:00:00+00,1210,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,21929,-93.28052,44.94834,-10383940.3067,5613393.4592,Lyndale,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,117
-93.2693931081777,44.9802809108256,0003XX NICOLLET MALL,MP2018188670        ,1     ,2018/06/08 00:00:00+00,1255,2018/06/07 00:00:00+00,2018/06/08 12:55:00+00,1737,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,21735,-93.26939,44.98028,-10382701.3474,5618417.6532,Downtown West,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,118
-93.272738090241,44.9277733506624,0041XX 3RD AVE S,MP2018188710        ,3     ,2018/06/08 00:00:00+00,1501,2018/06/07 00:00:00+00,2018/06/08 15:01:00+00,2100,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018/06/08 00:00:00+00,16261,-93.27273,44.92777,-10383073.7091,5610158.0363,Bryant,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,119
-93.2773601343802,44.9767736870152,0009XX 9TH ST N,MP2018188737        ,1     ,2018/06/08 00:00:00+00,1351,2018/06/07 00:00:00+00,2018/06/08 13:51:00+00,1330,TBLDG   ,THEFT FROM BUILDING           ,07 ,2018/06/09 00:00:00+00,25970,-93.27736,44.97677,-10383588.2327,5617865.7194,Downtown West,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,120
-93.2321194773837,44.9296032479888,0040XX 28TH AVE S,MP2018188739        ,3     ,2018/06/08 00:00:00+00,1404,2018/06/07 00:00:00+00,2018/06/08 14:04:00+00,2000,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018/06/12 00:00:00+00,13026,-93.23211,44.9296,-10378552.0658,5610445.7583,Standish,2018/06/12 00:00:00+00,2022/03/17 09:10:30+00,121
-93.3107697113869,45.0015011720256,0022XX RUSSELL AVE N,MP2018188749        ,4     ,2018/06/08 00:00:00+00,1707,2018/06/08 00:00:00+00,2018/06/08 17:07:00+00,700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/06/14 00:00:00+00,,-93.31076,45.0015,-10387307.3698,5621757.8181,Jordan,2018/06/14 00:00:00+00,2022/03/26 07:00:58+00,122
-93.3082278959511,45.0105347603598,0029XX PENN AVE N,MP2018188843        ,4     ,2018/06/08 00:00:00+00,2134,2018/06/08 00:00:00+00,2018/06/08 21:34:00+00,1430,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/06/09 00:00:00+00,10883,-93.30822,45.01053,-10387024.4162,5623180.1211,Jordan,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,123
-93.3088357984803,45.0354513710268,0021XX 44TH AVE N,MP2018188906        ,4     ,2018/06/08 00:00:00+00,2336,2018/06/08 00:00:00+00,2018/06/08 23:36:00+00,1440,BIKETF  ,BIKE THEFT                    ,07,2018/06/09 00:00:00+00,10764,-93.30883,45.03545,-10387092.0876,5627104.3067,Victory,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,124
-93.283876871879,44.892365427434,0002XX 61ST ST W,MP2018188936        ,5     ,2018/06/08 00:00:00+00,1834,2018/06/08 00:00:00+00,2018/06/08 18:34:00+00,1500,THEFT   ,OTHER THEFT                   ,07 ,2018/06/09 00:00:00+00,13468,-93.28387,44.89236,-10384313.6726,5604592.5119,Windom,2018/06/18 00:00:00+00,2022/03/17 09:10:30+00,125
-93.2800804558427,44.9698630791359,0001XX GRANT ST W,MP2018188943        ,1     ,2018/06/08 00:00:00+00,2150,2018/06/08 00:00:00+00,2018/06/08 21:50:00+00,1610,THEFT   ,OTHER THEFT                   ,07 ,2018/06/09 00:00:00+00,17341,-93.28008,44.96986,-10383891.0575,5616778.2919,Loring Park,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,126
-93.2113690950065,44.9144511412522,0049XX SOUTH MINNEHAHA PARK DR,MP2018188959        ,3     ,2018/06/08 00:00:00+00,2256,2018/06/08 00:00:00+00,2018/06/08 22:56:00+00,1200,ROBPER  ,ROBBERY OF PERSON             ,04 ,2018/06/09 00:00:00+00,17786,-93.21136,44.91445,-10376242.1438,5608063.6088,Hiawatha,2018/08/24 00:00:00+00,2022/03/17 09:10:30+00,127
-93.2448519637606,44.9572172973742,0024XX OGEMA PL,MP2018189024        ,3     ,2018/06/08 00:00:00+00,2138,2018/06/08 00:00:00+00,2018/06/08 21:38:00+00,1537,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018/06/09 00:00:00+00,21424,-93.24485,44.95721,-10379969.4397,5614788.738,East Phillips,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,128
-93.293673432142,44.9489114585655,0011XX LAGOON AVE,MP2018189029        ,5     ,2018/06/08 00:00:00+00,1759,2018/06/06 00:00:00+00,2018/06/08 17:59:00+00,1730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/09 00:00:00+00,19777,-93.29367,44.94891,-10385404.2207,5613482.2235,Lowry Hill East,2018/06/09 00:00:00+00,2022/03/17 09:10:30+00,129
-93.2815657474015,44.9958087100365,0016XX WASHINGTON AVE N,MP2018189040        ,4     ,2018/06/08 00:00:00+00,1736,2018/06/06 00:00:00+00,2018/06/08 17:36:00+00,1730,THEFT   ,OTHER THEFT                   ,07 ,2018/06/08 00:00:00+00,15994,-93.28156,44.9958,-10384056.3994,5620861.6775,Near - North,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,130
-93.2701644555796,44.936860852057,0036XX 4TH AVE S,MP2018189097        ,3     ,2018/06/08 00:00:00+00,1950,2018/06/08 00:00:00+00,2018/06/08 19:50:00+00,1420,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/06/08 00:00:00+00,12373,-93.27016,44.93686,-10382787.2134,5611586.9904,Central,2018/06/08 00:00:00+00,2022/03/17 09:10:30+00,131
-93.3044394560562,45.0046759737516,0024XX MORGAN AVE N,MP2018189163        ,4     ,2018/06/08 00:00:00+00,2349,2018/06/08 00:00:00+00,2018/06/08 23:49:00+00,1916,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018/06/09 00:00:00+00,,-93.30443,45.00467,-10386602.689,5622257.6526,Jordan,2018/06/09 00:00:00+00,2022/03/26 07:00:58+00,132
