OID_,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_SingleLine,USER_combined
7445,M,100.000000000000000,A,Suburban Ave & Winthrop St,Suburban Ave & Winthrop St,Suburban Ave & Winthrop St,StreetInt,,,Suburban Ave & Winthrop St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Suburban Ave & Winthrop St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.009043325942798,44.950104992918781,-93.009043325942798,44.950104992918781,-93.010043325793603,-93.008043326091965,44.949104993134320,44.951104992703257,,SUBURBAN AV & WINTHROP ST,SUBURBAN AV & WINTHROP ST
7446,M,92.159999999999997,A,Suburban Ave & N Kennard St,Suburban Ave & N Kennard St,Suburban Ave & N Kennard St,StreetInt,,,Suburban Ave & N Kennard St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Suburban Ave & N Kennard St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.030368819662016,44.951382994206902,-93.030368819662016,44.951382994206902,-93.031368819512977,-93.029368819811069,44.950382994422412,44.952382993991385,,SUBURBAN AV & KENNARD ST,SUBURBAN AV & KENNARD ST
7447,M,87.359999999999999,A,Suburban Ave & Winthrop St,Suburban Ave & Winthrop St,Suburban Ave & Winthrop St,StreetInt,,,Suburban Ave & Winthrop St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Suburban Ave & Winthrop St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.009043325942798,44.950104992918781,-93.009043325942798,44.950104992918781,-93.010043325793603,-93.008043326091965,44.949104993134320,44.951104992703257,LA,SUBURBAN AV & WINTHROP LA,SUBURBAN AV & WINTHROP LA
7448,M,78.000000000000000,A,S Sue Pl & W Bayard Ave,S Sue Pl & W Bayard Ave,S Sue Pl & W Bayard Ave,StreetInt,,,S Sue Pl & W Bayard Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Sue Pl & W Bayard Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.180263780821804,44.922061008877222,-93.180263780821804,44.922061008877222,-93.181263780673490,-93.179263780970103,44.921061009092682,44.923061008661733,,SUE PL & BAYARD AV,SUE PL & BAYARD AV
7449,M,92.159999999999997,A,Sue St & W Wordsworth Ave,Sue St & W Wordsworth Ave,Sue St & W Wordsworth Ave,StreetInt,,,Sue St & W Wordsworth Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Sue St & W Wordsworth Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.179750783897745,44.900722011961143,-93.179750783897745,44.900722011961143,-93.180750783749318,-93.178750784046173,44.899722012176674,44.901722011745619,,SUE ST & WORDSWORTH AV,SUE ST & WORDSWORTH AV
7450,M,100.000000000000000,A,Summit Ave & Arundel St,Summit Ave & Arundel St,Summit Ave & Arundel St,StreetInt,,,Summit Ave & Arundel St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Arundel St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.118573295802904,44.941357001780688,-93.118573295802904,44.941357001780688,-93.119573295654334,-93.117573295951473,44.940357001996155,44.942357001565220,,SUMMIT AV & ARUNDEL ST,SUMMIT AV & ARUNDEL ST
7451,M,83.329999999999998,A,S Sumac St & W Butternut Ave,S Sumac St & W Butternut Ave,S Sumac St & W Butternut Ave,StreetInt,,,S Sumac St & W Butternut Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,S Sumac St & W Butternut Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.127834295794713,44.922133005233100,-93.127834295794713,44.922133005233100,-93.128834295646101,-93.126834295943340,44.921133005448617,44.923133005017597,,SUMAC ST & BUTTERNUT AV,SUMAC ST & BUTTERNUT AV
7452,T,91.849999999999994,A,Summit Ave & N Albert St,Summit Ave & N Albert St,Summit Ave & N Albert St,StreetInt,,,Summit Ave & N Albert St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Albert St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.159361284105515,44.941627004568822,-93.159361284105515,44.941627004568822,-93.160361283957201,-93.158361284253814,44.940627004784268,44.942627004353383,,SUMMIT AV & ALBERT ST,SUMMIT AV & ALBERT ST
7453,M,100.000000000000000,A,Summit Ave & Cambridge St,Summit Ave & Cambridge St,Summit Ave & Cambridge St,StreetInt,,,Summit Ave & Cambridge St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Cambridge St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.170498780967094,44.941303005388690,-93.170498780967094,44.941303005388690,-93.171498780818851,-93.169498781115337,44.940303005604122,44.942303005173251,,SUMMIT AV & CAMBRIDGE ST,SUMMIT AV & CAMBRIDGE ST
7454,M,95.599999999999994,A,Summit Ave & Ayd Mill Rd S,Summit Ave & Ayd Mill Rd S,Summit Ave & Ayd Mill Rd S,StreetInt,,,Summit Ave & Ayd Mill Rd S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Ayd Mill Rd S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.152975785945472,44.941519004141789,-93.152975785945472,44.941519004141789,-93.153975785797115,-93.151975786093814,44.940519004357249,44.942519003926357,,SUMMIT AV & AYDMILL RD,SUMMIT AV & AYDMILL RD
7455,M,93.150000000000006,A,Summit Ave & S Chatsworth St,Summit Ave & S Chatsworth St,Summit Ave & S Chatsworth St,StreetInt,,,Summit Ave & S Chatsworth St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Chatsworth St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.141518789235263,44.941411003363179,-93.141518789235263,44.941411003363179,-93.142518789086836,-93.140518789383677,44.940411003578639,44.942411003147718,,SUMMIT AV & CHATSWORTH ST,SUMMIT AV & CHATSWORTH ST
7456,M,95.500000000000000,A,Suburban Ave & White Bear Ave N,Suburban Ave & White Bear Ave N,Suburban Ave & White Bear Ave N,StreetInt,,,Suburban Ave & White Bear Ave N,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Suburban Ave & White Bear Ave N,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.025220821369118,44.949681994099642,-93.025220821369118,44.949681994099642,-93.026220821220036,-93.024220821518199,44.948681994315159,44.950681993884125,,SUBURBAN AV & WHITEBEAR AV,SUBURBAN AV & WHITEBEAR AV
7457,T,91.849999999999994,A,Summit Ave & N Cleveland Ave,Summit Ave & N Cleveland Ave,Summit Ave & N Cleveland Ave,StreetInt,,,Summit Ave & N Cleveland Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Cleveland Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.187387276090575,44.941672006506515,-93.187387276090575,44.941672006506515,-93.188387275942446,-93.186387276238690,44.940672006721940,44.942672006291090,,SUMMIT AV & CLEVELAND AV,SUMMIT AV & CLEVELAND AV
7458,M,95.000000000000000,A,Summit Ave & Cretin Ave S,Summit Ave & Cretin Ave S,Summit Ave & Cretin Ave S,StreetInt,,,Summit Ave & Cretin Ave S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Cretin Ave S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.192449774647898,44.941645006861791,-93.192449774647898,44.941645006861791,-93.193449774499797,-93.191449774796013,44.940645007077215,44.942645006646373,,SUMMIT AV & CRETIN AV,SUMMIT AV & CRETIN AV
7459,M,91.040000000000006,A,Summit Ave & N Dale St,Summit Ave & N Dale St,Summit Ave & N Dale St,StreetInt,,,Summit Ave & N Dale St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Dale St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.126205293621922,44.941348002310932,-93.126205293621922,44.941348002310932,-93.127205293473409,-93.125205293770435,44.940348002526399,44.942348002095450,,SUMMIT AV & DALE ST,SUMMIT AV & DALE ST
7460,M,93.150000000000006,A,Summit Ave & N Farrington St,Summit Ave & N Farrington St,Summit Ave & N Farrington St,StreetInt,,,Summit Ave & N Farrington St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Farrington St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.112984297040086,44.943985001009260,-93.112984297040086,44.943985001009260,-93.113984296891502,-93.111984297188656,44.942985001224720,44.944985000793800,,SUMMIT AV & FARRINGTON ST,SUMMIT AV & FARRINGTON ST
7461,M,87.500000000000000,A,W Summit Ave & Dayton Ave,W Summit Ave & Dayton Ave,W Summit Ave & Dayton Ave,StreetInt,,,W Summit Ave & Dayton Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,W Summit Ave & Dayton Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.107811548024173,44.947589500123925,-93.107811548024173,44.947589500123925,-93.108811547875590,-93.106811548172757,44.946589500339400,44.948589499908472,,SUMMIT AV & DAYTON AV,SUMMIT AV & DAYTON AV
7462,T,91.849999999999994,A,Summit Ave & N Griggs St,Summit Ave & N Griggs St,Summit Ave & N Griggs St,StreetInt,,,Summit Ave & N Griggs St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Griggs St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.151720286298129,44.941564004048168,-93.151720286298129,44.941564004048168,-93.152720286149759,-93.150720286446472,44.940564004263607,44.942564003832715,,SUMMIT AV & GRIGGS ST,SUMMIT AV & GRIGGS ST
7463,T,96.090000000000003,A,Summit Ave & Fairview Ave S,Summit Ave & Fairview Ave S,Summit Ave & Fairview Ave S,StreetInt,,,Summit Ave & Fairview Ave S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Fairview Ave S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.177185779050035,44.941348005846017,-93.177185779050035,44.941348005846017,-93.178185778901835,-93.176185779198235,44.940348006061456,44.942348005630578,,SUMMIT AV & FAIRVIEW AV,SUMMIT AV & FAIRVIEW AV
7464,T,91.040000000000006,A,Summit Ave & N Finn St,Summit Ave & N Finn St,Summit Ave & N Finn St,StreetInt,,,Summit Ave & N Finn St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Finn St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.189956775360159,44.941645006688780,-93.189956775360159,44.941645006688780,-93.190956775212044,-93.188956775508274,44.940645006904198,44.942645006473349,,SUMMIT AV & FINN ST,SUMMIT AV & FINN ST
7465,M,91.849999999999994,A,Summit Ave & N Grotto St,Summit Ave & N Grotto St,Summit Ave & N Grotto St,StreetInt,,,Summit Ave & N Grotto St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Grotto St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.131317292157888,44.941366002662583,-93.131317292157888,44.941366002662583,-93.132317292009418,-93.130317292306373,44.940366002878051,44.942366002447116,,SUMMIT AV & GROTTO ST,SUMMIT AV & GROTTO ST
7466,M,77.659999999999997,A,Summit Ave & S Heather Dr,Summit Ave & S Heather Dr,Summit Ave & S Heather Dr,StreetInt,,,Summit Ave & S Heather Dr,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Heather Dr,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.121939294841681,44.941348002015268,-93.121939294841681,44.941348002015268,-93.122939294693140,-93.120939294990222,44.940348002230756,44.942348001799807,NA,SUMMIT AV & HEATHER NA,SUMMIT AV & HEATHER NA
7467,T,91.849999999999994,A,Summit Ave & S Howell St,Summit Ave & S Howell St,Summit Ave & S Howell St,StreetInt,,,Summit Ave & S Howell St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Howell St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.180772278021493,44.941375006090887,-93.180772278021493,44.941375006090887,-93.181772277873335,-93.179772278169693,44.940375006306319,44.942375005875448,,SUMMIT AV & HOWELL ST,SUMMIT AV & HOWELL ST
7468,T,91.040000000000006,A,Summit Ave & N Hamline Ave,Summit Ave & N Hamline Ave,Summit Ave & N Hamline Ave,StreetInt,,,Summit Ave & N Hamline Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Hamline Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.156823284879152,44.941276004444092,-93.156823284879152,44.941276004444092,-93.157823284730839,-93.155823285027481,44.940276004659552,44.942276004228646,,SUMMIT AV & HAMLINE AV,SUMMIT AV & HAMLINE AV
7469,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,SUMMIT AV & IRVINE PK,SUMMIT AV & IRVINE PK
7470,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,SUMMIT AV & KELLOGG BD,SUMMIT AV & KELLOGG BD
7471,M,91.040000000000006,A,Summit Ave & N Kent St,Summit Ave & N Kent St,Summit Ave & N Kent St,StreetInt,,,Summit Ave & N Kent St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Kent St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.123613294363039,44.941348002131278,-93.123613294363039,44.941348002131278,-93.124613294214512,-93.122613294511567,44.940348002346759,44.942348001915811,,SUMMIT AV & KENT ST,SUMMIT AV & KENT ST
7472,U,0.000000000000000,A,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,SUMMIT AV & IRVINE AV,SUMMIT AV & IRVINE AV
7473,M,91.849999999999994,A,Summit Ave & S Lawton St,Summit Ave & S Lawton St,Summit Ave & S Lawton St,StreetInt,,,Summit Ave & S Lawton St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Lawton St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.120008795392437,44.941357001880156,-93.120008795392437,44.941357001880156,-93.121008795243881,-93.119008795540992,44.940357002095617,44.942357001664696,,SUMMIT AV & LAWTON ST,SUMMIT AV & LAWTON ST
7474,T,100.000000000000000,A,Summit Ave & Macalester St,Summit Ave & Macalester St,Summit Ave & Macalester St,StreetInt,,,Summit Ave & Macalester St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Macalester St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.169558281233378,44.941321005320795,-93.169558281233378,44.941321005320795,-93.170558281085135,-93.168558281381635,44.940321005536241,44.942321005105363,,SUMMIT AV & MACALESTER ST,SUMMIT AV & MACALESTER ST
7475,M,91.849999999999994,A,Summit Ave & N Milton St,Summit Ave & N Milton St,Summit Ave & N Milton St,StreetInt,,,Summit Ave & N Milton St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Milton St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.138980789963284,44.941393003189894,-93.138980789963284,44.941393003189894,-93.139980789814828,-93.137980790111712,44.940393003405326,44.942393002974420,,SUMMIT AV & MILTON ST,SUMMIT AV & MILTON ST
7476,M,91.040000000000006,A,Summit Ave & N Avon St,Summit Ave & N Avon St,Summit Ave & N Avon St,StreetInt,,,Summit Ave & N Avon St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Avon St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.133873291425900,44.941375002838434,-93.133873291425900,44.941375002838434,-93.134873291277444,-93.132873291574370,44.940375003053902,44.942375002622967,,SUMMIT AV & AVON ST,SUMMIT AV & AVON ST
7477,M,80.739999999999995,A,Summit Ave & Lexington Pkwy S,Summit Ave & Lexington Pkwy S,Summit Ave & Lexington Pkwy S,StreetInt,,,Summit Ave & Lexington Pkwy S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Lexington Pkwy S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.146603787797744,44.941294003732821,-93.146603787797744,44.941294003732821,-93.147603787649359,-93.145603787946129,44.940294003948281,44.942294003517382,PK,SUMMIT AV & LEXINGTON PK,SUMMIT AV & LEXINGTON PK
7478,M,80.739999999999995,A,Summit Ave & Lexington Pkwy S,Summit Ave & Lexington Pkwy S,Summit Ave & Lexington Pkwy S,StreetInt,,,Summit Ave & Lexington Pkwy S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Lexington Pkwy S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.146603787797744,44.941294003732821,-93.146603787797744,44.941294003732821,-93.147603787649359,-93.145603787946129,44.940294003948281,44.942294003517382,PA,SUMMIT AV & LEXINGTON PA,SUMMIT AV & LEXINGTON PA
7479,M,100.000000000000000,A,Summit Ave & Nina St,Summit Ave & Nina St,Summit Ave & Nina St,StreetInt,,,Summit Ave & Nina St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Nina St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.111319297445746,44.944498000818875,-93.111319297445746,44.944498000818875,-93.112319297297162,-93.110319297594344,44.943498001034357,44.945498000603415,,SUMMIT AV & NINA ST,SUMMIT AV & NINA ST
7480,T,91.480000000000004,A,Summit Ave & N Moore St,Summit Ave & N Moore St,Summit Ave & N Moore St,StreetInt,,,Summit Ave & N Moore St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Moore St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.184160777012451,44.941672006282616,-93.184160777012451,44.941672006282616,-93.185160776864294,-93.183160777160609,44.940672006498055,44.942672006067191,,SUMMIT AV & MOORE ST,SUMMIT AV & MOORE ST
7481,T,92.310000000000002,A,Summit Ave & Mississippi River Blvd S,Summit Ave & Mississippi River Blvd S,Summit Ave & Mississippi River Blvd S,StreetInt,,,Summit Ave & Mississippi River Blvd S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Mississippi River Blvd S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.197804773162616,44.941321007280756,-93.197804773162616,44.941321007280756,-93.198804773014544,-93.196804773310703,44.940321007496166,44.942321007065345,BD,SUMMIT AV & MISSISSIPPIRIVER BD,SUMMIT AV & MISSISSIPPIRIVER BD
7482,M,91.849999999999994,A,Summit Ave & N Pierce St,Summit Ave & N Pierce St,Summit Ave & N Pierce St,StreetInt,,,Summit Ave & N Pierce St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & N Pierce St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.170831780814993,44.941717005351286,-93.170831780814993,44.941717005351286,-93.171831780666764,-93.169831780963221,44.940717005566725,44.942717005135862,,SUMMIT AV & PIERCE ST,SUMMIT AV & PIERCE ST
7483,M,91.849999999999994,A,Summit Ave & S Oxford St,Summit Ave & S Oxford St,Summit Ave & S Oxford St,StreetInt,,,Summit Ave & S Oxford St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Oxford St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.144065788505941,44.941420003538447,-93.144065788505941,44.941420003538447,-93.145065788357527,-93.143065788654340,44.940420003753900,44.942420003322994,,SUMMIT AV & OXFORD ST,SUMMIT AV & OXFORD ST
7484,M,100.000000000000000,A,Summit Ave & Ramsey St,Summit Ave & Ramsey St,Summit Ave & Ramsey St,StreetInt,,,Summit Ave & Ramsey St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Ramsey St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.117952295980473,44.941357001737657,-93.117952295980473,44.941357001737657,-93.118952295831917,-93.116952296129043,44.940357001953117,44.942357001522176,,SUMMIT AV & RAMSEY ST,SUMMIT AV & RAMSEY ST
7485,M,91.040000000000006,A,Summit Ave & S Oakland Ave,Summit Ave & S Oakland Ave,Summit Ave & S Oakland Ave,StreetInt,,,Summit Ave & S Oakland Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Oakland Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.124040794240798,44.941348002160900,-93.124040794240798,44.941348002160900,-93.125040794092286,-93.123040794389340,44.940348002376382,44.942348001945440,,SUMMIT AV & OAKLAND AV,SUMMIT AV & OAKLAND AV
7486,M,91.480000000000004,A,Summit Ave & W Portland Ave,Summit Ave & W Portland Ave,Summit Ave & W Portland Ave,StreetInt,,,Summit Ave & W Portland Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & W Portland Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.116062296372547,44.942437001448823,-93.116062296372547,44.942437001448823,-93.117062296223978,-93.115062296521131,44.941437001664298,44.943437001233342,,SUMMIT AV & PORTLAND AV,SUMMIT AV & PORTLAND AV
7487,T,92.430000000000007,A,Summit Ave & S Saratoga St,Summit Ave & S Saratoga St,Summit Ave & S Saratoga St,StreetInt,,,Summit Ave & S Saratoga St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Saratoga St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.164428282703156,44.941294004968903,-93.164428282703156,44.941294004968903,-93.165428282554871,-93.163428282851427,44.940294005184349,44.942294004753471,,SUMMIT AV & SARATOGA ST,SUMMIT AV & SARATOGA ST
7488,T,93.750000000000000,A,Summit Ave & Prior Ave S,Summit Ave & Prior Ave S,Summit Ave & Prior Ave S,StreetInt,,,Summit Ave & Prior Ave S,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Prior Ave S,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.182293277546037,44.941672006153041,-93.182293277546037,44.941672006153041,-93.183293277397894,-93.181293277694223,44.940672006368473,44.942672005937609,,SUMMIT AV & PRIOR AV,SUMMIT AV & PRIOR AV
7489,M,100.000000000000000,A,Summit Ave & Selby Ave,Summit Ave & Selby Ave,Summit Ave & Selby Ave,StreetInt,,,Summit Ave & Selby Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Selby Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.108124298078778,44.946541000298865,-93.108124298078778,44.946541000298865,-93.109124297930180,-93.107124298227362,44.945541000514346,44.947541000083419,,SUMMIT AV & SELBY AV,SUMMIT AV & SELBY AV
7490,M,100.000000000000000,A,Summit Ave & Snelling Ave,Summit Ave & Snelling Ave,Summit Ave & Snelling Ave,StreetInt,,,Summit Ave & Snelling Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Snelling Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.167002281910612,44.941708005087001,-93.167002281910612,44.941708005087001,-93.168002281762355,-93.166002282058884,44.940708005302433,44.942708004871555,,SUMMIT AV & SNELLING AV,SUMMIT AV & SNELLING AV
7491,T,92.810000000000002,A,Summit Ave & S Syndicate St,Summit Ave & S Syndicate St,Summit Ave & S Syndicate St,StreetInt,,,Summit Ave & S Syndicate St,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & S Syndicate St,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.154258285609814,44.941294004263597,-93.154258285609814,44.941294004263597,-93.155258285461471,-93.153258285758156,44.940294004479036,44.942294004048151,,SUMMIT AV & SYNDICATE ST,SUMMIT AV & SYNDICATE ST
7492,M,86.959999999999994,A,Summit Ave & Snelling Ave,Summit Ave & Snelling Ave,Summit Ave & Snelling Ave,StreetInt,,,Summit Ave & Snelling Ave,,,20.000000000000000,,,,,,,,,,,,,,,,,,,Summit Ave & Snelling Ave,,,,,,,,,,,,,,,USA,ENG,0.000000000000000,-93.167002281910612,44.941708005087001,-93.167002281910612,44.941708005087001,-93.168002281762355,-93.166002282058884,44.940708005302433,44.942708004871555,PL,SUMMIT AV & SNELLING PL,SUMMIT AV & SNELLING PL
